location,latitude,longitude,pm2_5,pm10,no2,co,so2,o3,timestamp,temperature,humidity,wind_speed,wind_direction,hour,day
Jammu and Kashmir,34.0837,74.7973,31,125,20,285,5,54,2026-04-03 02:18:08.508245,33,57,7.372858641220194,277,2,3
Hyderabad,17.385,78.4867,72,55,6,279,8,50,2026-04-03 02:18:08.510151,38,79,7.641783103631711,65,2,3
Bangalore,12.9716,77.5946,90,92,38,239,4,32,2026-04-03 02:18:08.511894,26,53,9.864756422680886,137,2,3
Visakhapatnam,17.6868,83.2185,21,59,14,355,17,32,2026-04-03 03:18:08.504939,32,54,3.3810881630759577,336,3,3
Mumbai,19.076,72.8777,21,138,28,368,16,28,2026-04-03 03:18:08.505897,39,78,2.2657870215774034,232,3,3
Delhi,28.7041,77.1025,114,142,25,163,5,52,2026-04-03 03:18:08.507055,34,62,1.1858183952997277,310,3,3
Jammu and Kashmir,34.0837,74.7973,44,132,25,189,21,78,2026-04-03 03:18:08.508242,39,45,5.936603727390677,83,3,3
Hyderabad,17.385,78.4867,87,35,10,273,8,29,2026-04-03 03:18:08.510137,31,78,7.837632318593348,263,3,3
Bangalore,12.9716,77.5946,80,87,41,340,6,48,2026-04-03 03:18:08.511886,30,64,3.559486765322835,24,3,3
Visakhapatnam,17.6868,83.2185,66,68,27,306,3,36,2026-04-03 04:18:08.504934,23,66,5.962691303347833,298,4,3
Mumbai,19.076,72.8777,43,110,29,331,7,75,2026-04-03 04:18:08.505894,28,50,8.632866093227065,192,4,3
Delhi,28.7041,77.1025,55,43,42,372,11,63,2026-04-03 04:18:08.507052,28,69,5.590132518458489,352,4,3
Jammu and Kashmir,34.0837,74.7973,48,88,11,344,5,76,2026-04-03 04:18:08.508239,29,47,7.273745451148457,94,4,3
Hyderabad,17.385,78.4867,28,142,41,271,14,43,2026-04-03 04:18:08.509953,39,60,3.411878094312349,113,4,3
Bangalore,12.9716,77.5946,120,120,19,195,22,43,2026-04-03 04:18:08.511880,22,50,1.892456307373085,119,4,3
Visakhapatnam,17.6868,83.2185,42,63,47,284,13,11,2026-04-03 05:18:08.504929,22,45,7.137257163996566,262,5,3
Mumbai,19.076,72.8777,52,33,21,287,17,41,2026-04-03 05:18:08.505891,29,88,9.514354348380255,144,5,3
Delhi,28.7041,77.1025,64,84,39,391,29,33,2026-04-03 05:18:08.507048,24,54,4.119498248671222,290,5,3
Jammu and Kashmir,34.0837,74.7973,29,131,5,370,6,34,2026-04-03 05:18:08.508235,33,78,5.891770588093677,248,5,3
Hyderabad,17.385,78.4867,100,49,46,308,14,20,2026-04-03 05:18:08.509948,40,45,3.818672315309115,151,5,3
Bangalore,12.9716,77.5946,62,90,8,165,4,80,2026-04-03 05:18:08.511873,37,76,1.5793778238615432,179,5,3
Visakhapatnam,17.6868,83.2185,97,39,5,198,15,52,2026-04-03 06:18:08.504925,25,56,2.797286727718564,99,6,3
Mumbai,19.076,72.8777,49,61,8,297,21,53,2026-04-03 06:18:08.505887,25,47,1.63226815503846,338,6,3
Delhi,28.7041,77.1025,64,83,30,110,16,48,2026-04-03 06:18:08.507044,33,52,3.615018755041896,264,6,3
Jammu and Kashmir,34.0837,74.7973,74,107,32,255,6,42,2026-04-03 06:18:08.508232,21,77,1.392817157101088,280,6,3
Hyderabad,17.385,78.4867,32,119,22,329,21,69,2026-04-03 06:18:08.509943,20,49,8.313526574493995,127,6,3
Bangalore,12.9716,77.5946,81,53,42,327,27,59,2026-04-03 06:18:08.511866,25,54,4.370651905604952,70,6,3
Visakhapatnam,17.6868,83.2185,99,131,45,184,30,79,2026-04-03 07:18:08.504921,32,43,9.671575822022133,30,7,3
Mumbai,19.076,72.8777,80,75,47,135,25,64,2026-04-03 07:18:08.505884,38,74,1.8587875847932072,75,7,3
Delhi,28.7041,77.1025,107,140,8,188,29,48,2026-04-03 07:18:08.507041,26,90,3.087924945762337,211,7,3
Jammu and Kashmir,34.0837,74.7973,109,45,32,311,17,40,2026-04-03 07:18:08.508228,34,74,9.66404798806968,258,7,3
Hyderabad,17.385,78.4867,104,75,34,207,5,17,2026-04-03 07:18:08.509937,39,52,2.896291516811773,123,7,3
Bangalore,12.9716,77.5946,40,66,30,182,6,18,2026-04-03 07:18:08.511858,24,85,6.8873232807560285,15,7,3
Visakhapatnam,17.6868,83.2185,119,146,37,245,28,30,2026-04-03 08:18:08.504918,26,61,9.9933955958899,50,8,3
Mumbai,19.076,72.8777,31,117,41,237,18,26,2026-04-03 08:18:08.505880,33,89,5.7319912115585225,349,8,3
Delhi,28.7041,77.1025,95,102,35,227,2,41,2026-04-03 08:18:08.507037,35,76,3.283335254157284,193,8,3
Jammu and Kashmir,34.0837,74.7973,111,122,30,374,3,32,2026-04-03 08:18:08.508225,25,58,2.835710197761459,80,8,3
Hyderabad,17.385,78.4867,89,137,10,310,17,54,2026-04-03 08:18:08.509932,20,40,1.1006850709852698,168,8,3
Bangalore,12.9716,77.5946,60,54,12,136,6,30,2026-04-03 08:18:08.511852,36,67,2.6081227938584752,243,8,3
Visakhapatnam,17.6868,83.2185,35,40,46,331,20,40,2026-04-03 09:18:08.504915,40,51,6.417990531453057,151,9,3
Mumbai,19.076,72.8777,64,38,18,170,10,29,2026-04-03 09:18:08.505877,29,85,6.398948930021476,252,9,3
Delhi,28.7041,77.1025,33,51,47,200,22,77,2026-04-03 09:18:08.507031,22,64,4.166571076927045,304,9,3
Jammu and Kashmir,34.0837,74.7973,78,121,19,376,4,27,2026-04-03 09:18:08.508221,30,49,3.441168700797177,52,9,3
Hyderabad,17.385,78.4867,65,102,29,155,23,10,2026-04-03 09:18:08.509928,27,61,7.380763421884007,70,9,3
Bangalore,12.9716,77.5946,35,30,7,200,29,10,2026-04-03 09:18:08.511846,20,56,8.003766484477268,70,9,3
Visakhapatnam,17.6868,83.2185,31,54,33,176,3,63,2026-04-03 10:18:08.504911,36,62,6.45195192021732,190,10,3
Mumbai,19.076,72.8777,58,66,14,134,30,50,2026-04-03 10:18:08.505873,37,76,4.267984745660994,226,10,3
Delhi,28.7041,77.1025,25,36,50,288,27,13,2026-04-03 10:18:08.507028,29,79,4.90252532481251,129,10,3
Jammu and Kashmir,34.0837,74.7973,73,44,49,125,13,45,2026-04-03 10:18:08.508218,36,50,1.1392112281983937,33,10,3
Hyderabad,17.385,78.4867,100,36,15,164,20,64,2026-04-03 10:18:08.509922,35,41,2.828330592521672,21,10,3
Bangalore,12.9716,77.5946,44,32,9,126,27,19,2026-04-03 10:18:08.511840,25,61,6.049879690338213,273,10,3
Visakhapatnam,17.6868,83.2185,72,83,7,333,3,39,2026-04-03 11:18:08.504908,35,63,4.033776231128712,263,11,3
Mumbai,19.076,72.8777,82,76,46,239,20,33,2026-04-03 11:18:08.505870,31,48,7.505218397035069,155,11,3
Delhi,28.7041,77.1025,94,53,37,373,19,20,2026-04-03 11:18:08.507024,38,79,8.808487295538368,352,11,3
Jammu and Kashmir,34.0837,74.7973,69,85,13,233,14,19,2026-04-03 11:18:08.508214,28,89,7.0936559637505,351,11,3
Hyderabad,17.385,78.4867,65,62,6,261,27,18,2026-04-03 11:18:08.509915,27,62,1.2087448684666844,254,11,3
Bangalore,12.9716,77.5946,61,44,33,355,30,60,2026-04-03 11:18:08.511834,26,62,4.413556692090219,298,11,3
Visakhapatnam,17.6868,83.2185,47,63,45,192,4,53,2026-04-03 12:18:08.504904,32,83,4.011998588213537,118,12,3
Mumbai,19.076,72.8777,51,71,39,252,21,22,2026-04-03 12:18:08.505862,40,54,9.20621810461911,90,12,3
Delhi,28.7041,77.1025,39,89,39,238,11,13,2026-04-03 12:18:08.507017,31,40,5.1050261730945365,137,12,3
Jammu and Kashmir,34.0837,74.7973,102,117,6,256,2,32,2026-04-03 12:18:08.508211,32,82,1.777693400669373,124,12,3
Hyderabad,17.385,78.4867,45,121,7,253,14,73,2026-04-03 12:18:08.509909,40,54,9.600650459823228,169,12,3
Bangalore,12.9716,77.5946,56,127,46,223,4,53,2026-04-03 12:18:08.511828,25,69,6.325371007428556,158,12,3
Visakhapatnam,17.6868,83.2185,91,79,12,306,2,43,2026-04-03 13:18:08.504899,29,86,3.986269042608779,187,13,3
Mumbai,19.076,72.8777,31,94,8,172,8,55,2026-04-03 13:18:08.505859,27,43,4.296148477318567,130,13,3
Delhi,28.7041,77.1025,57,33,23,166,6,46,2026-04-03 13:18:08.507011,37,50,8.73833882921361,212,13,3
Jammu and Kashmir,34.0837,74.7973,30,60,16,230,20,68,2026-04-03 13:18:08.508208,21,65,1.7640568286628189,22,13,3
Hyderabad,17.385,78.4867,40,107,38,261,6,14,2026-04-03 13:18:08.509903,26,59,7.557438754118216,5,13,3
Bangalore,12.9716,77.5946,69,97,29,281,3,59,2026-04-03 13:18:08.511822,34,66,7.6554119803282035,93,13,3
Visakhapatnam,17.6868,83.2185,89,127,13,305,7,43,2026-04-03 14:18:08.504896,38,64,1.171212438979046,269,14,3
Mumbai,19.076,72.8777,112,63,21,186,3,22,2026-04-03 14:18:08.505854,26,44,8.674257434829851,173,14,3
Delhi,28.7041,77.1025,63,53,48,205,8,57,2026-04-03 14:18:08.506990,25,53,2.2788459184762457,309,14,3
Jammu and Kashmir,34.0837,74.7973,92,54,43,160,20,13,2026-04-03 14:18:08.508204,32,45,8.917983869821201,82,14,3
Hyderabad,17.385,78.4867,90,61,46,198,8,70,2026-04-03 14:18:08.509897,33,69,7.754180465116016,220,14,3
Bangalore,12.9716,77.5946,23,95,5,165,24,23,2026-04-03 14:18:08.511816,23,90,4.017971975336189,99,14,3
Visakhapatnam,17.6868,83.2185,58,120,10,166,17,12,2026-04-03 15:18:08.504892,24,59,9.008800037895364,258,15,3
Mumbai,19.076,72.8777,53,145,32,357,18,66,2026-04-03 15:18:08.505847,34,78,2.2153069106633008,18,15,3
Delhi,28.7041,77.1025,96,101,47,298,14,55,2026-04-03 15:18:08.506860,27,42,2.093292625230361,259,15,3
Jammu and Kashmir,34.0837,74.7973,60,124,8,128,10,62,2026-04-03 15:18:08.508199,29,65,6.818638219814252,19,15,3
Hyderabad,17.385,78.4867,109,63,5,332,21,28,2026-04-03 15:18:08.509890,30,73,1.701808329183966,189,15,3
Bangalore,12.9716,77.5946,51,40,40,356,27,57,2026-04-03 15:18:08.511809,38,71,2.8704316564301324,273,15,3
Visakhapatnam,17.6868,83.2185,47,81,10,133,4,78,2026-04-03 16:18:08.504889,27,73,2.7093722687519386,170,16,3
Mumbai,19.076,72.8777,78,30,46,132,15,42,2026-04-03 16:18:08.505842,35,43,4.269043898973159,158,16,3
Delhi,28.7041,77.1025,31,42,5,342,29,20,2026-04-03 16:18:08.506855,29,47,1.1728706653757608,130,16,3
Jammu and Kashmir,34.0837,74.7973,25,37,26,165,20,32,2026-04-03 16:18:08.508193,30,85,7.383553375403015,317,16,3
Hyderabad,17.385,78.4867,90,112,32,233,3,24,2026-04-03 16:18:08.509884,39,87,7.368152071291409,355,16,3
Bangalore,12.9716,77.5946,109,140,24,195,24,67,2026-04-03 16:18:08.511802,26,57,1.711395939793407,187,16,3
Visakhapatnam,17.6868,83.2185,64,139,20,303,30,46,2026-04-03 17:18:08.504885,35,42,8.100592110909709,311,17,3
Mumbai,19.076,72.8777,31,90,29,376,9,73,2026-04-03 17:18:08.505836,37,70,6.300813280045985,126,17,3
Delhi,28.7041,77.1025,93,47,7,120,24,76,2026-04-03 17:18:08.506849,27,62,8.839013319023612,151,17,3
Jammu and Kashmir,34.0837,74.7973,71,142,38,316,20,78,2026-04-03 17:18:08.508188,21,65,5.7918982044399705,275,17,3
Hyderabad,17.385,78.4867,100,64,23,121,3,28,2026-04-03 17:18:08.509879,23,51,9.210728958950195,155,17,3
Bangalore,12.9716,77.5946,99,36,6,160,3,35,2026-04-03 17:18:08.511796,39,52,8.852026096759651,160,17,3
Visakhapatnam,17.6868,83.2185,44,56,42,357,19,18,2026-04-03 18:18:08.504881,23,82,1.3446761812146928,163,18,3
Mumbai,19.076,72.8777,60,136,19,330,9,52,2026-04-03 18:18:08.505831,38,51,5.824092050351824,323,18,3
Delhi,28.7041,77.1025,115,105,50,179,28,36,2026-04-03 18:18:08.506844,29,48,2.5883053487267382,201,18,3
Jammu and Kashmir,34.0837,74.7973,109,51,32,317,16,51,2026-04-03 18:18:08.508182,38,47,8.388363786345563,23,18,3
Hyderabad,17.385,78.4867,60,101,28,172,18,62,2026-04-03 18:18:08.509873,36,56,6.571983307660273,270,18,3
Bangalore,12.9716,77.5946,65,88,50,223,29,27,2026-04-03 18:18:08.511789,28,85,4.704417881431321,24,18,3
Visakhapatnam,17.6868,83.2185,92,47,46,282,28,27,2026-04-03 19:18:08.504876,31,79,9.893024623354943,349,19,3
Mumbai,19.076,72.8777,78,113,24,368,20,73,2026-04-03 19:18:08.505828,21,68,8.896666105769658,69,19,3
Delhi,28.7041,77.1025,55,134,10,253,15,51,2026-04-03 19:18:08.506838,28,69,7.083942218051602,224,19,3
Jammu and Kashmir,34.0837,74.7973,119,130,25,112,14,36,2026-04-03 19:18:08.508178,27,86,9.394027066673951,240,19,3
Hyderabad,17.385,78.4867,64,99,14,270,30,14,2026-04-03 19:18:08.509869,35,48,7.496750540925348,213,19,3
Bangalore,12.9716,77.5946,61,44,31,370,13,12,2026-04-03 19:18:08.511782,24,65,2.674808912647268,18,19,3
Visakhapatnam,17.6868,83.2185,23,73,28,233,16,31,2026-04-03 20:18:08.504872,28,40,9.245714378905644,152,20,3
Mumbai,19.076,72.8777,90,147,21,103,23,33,2026-04-03 20:18:08.505825,31,90,3.296520992526294,24,20,3
Delhi,28.7041,77.1025,78,131,47,344,2,38,2026-04-03 20:18:08.506834,38,67,3.122505210675553,130,20,3
Jammu and Kashmir,34.0837,74.7973,83,122,18,350,27,63,2026-04-03 20:18:08.508174,31,85,6.992832770899995,262,20,3
Hyderabad,17.385,78.4867,69,110,16,214,27,53,2026-04-03 20:18:08.509865,36,45,5.096546932917546,345,20,3
Bangalore,12.9716,77.5946,63,77,36,243,28,54,2026-04-03 20:18:08.511776,39,89,2.867583831885553,190,20,3
Visakhapatnam,17.6868,83.2185,103,85,29,151,21,46,2026-04-03 21:18:08.504868,23,69,8.812024363313185,342,21,3
Mumbai,19.076,72.8777,84,104,29,120,27,32,2026-04-03 21:18:08.505821,24,42,1.437506072261468,100,21,3
Delhi,28.7041,77.1025,84,128,37,290,15,68,2026-04-03 21:18:08.506829,22,89,4.873072365804048,74,21,3
Jammu and Kashmir,34.0837,74.7973,120,90,11,193,18,60,2026-04-03 21:18:08.508171,31,90,6.410340799911927,329,21,3
Hyderabad,17.385,78.4867,103,138,23,373,23,40,2026-04-03 21:18:08.509860,35,47,5.161407756378473,268,21,3
Bangalore,12.9716,77.5946,50,44,17,219,14,33,2026-04-03 21:18:08.511769,26,78,1.7059223493982665,208,21,3
Visakhapatnam,17.6868,83.2185,73,91,46,144,20,70,2026-04-03 22:18:08.504865,21,86,8.237611412280103,144,22,3
Mumbai,19.076,72.8777,74,88,9,218,25,67,2026-04-03 22:18:08.505816,32,85,4.2089109817122505,358,22,3
Delhi,28.7041,77.1025,30,38,34,388,12,65,2026-04-03 22:18:08.506822,39,57,3.049542910195867,218,22,3
Jammu and Kashmir,34.0837,74.7973,48,68,24,356,10,72,2026-04-03 22:18:08.508168,26,67,3.302139165736749,339,22,3
Hyderabad,17.385,78.4867,27,38,33,375,27,38,2026-04-03 22:18:08.509857,39,40,9.180637405777931,13,22,3
Bangalore,12.9716,77.5946,31,118,26,198,20,59,2026-04-03 22:18:08.511762,37,83,2.908850918229019,343,22,3
Visakhapatnam,17.6868,83.2185,93,128,45,346,27,39,2026-04-03 23:18:08.504861,30,60,7.073847690330141,191,23,3
Mumbai,19.076,72.8777,79,143,30,137,16,18,2026-04-03 23:18:08.505813,25,58,2.108171953570982,248,23,3
Delhi,28.7041,77.1025,69,58,22,257,28,63,2026-04-03 23:18:08.506817,23,51,7.051225581879578,122,23,3
Jammu and Kashmir,34.0837,74.7973,97,50,45,288,18,64,2026-04-03 23:18:08.508164,32,57,9.994628472354831,115,23,3
Hyderabad,17.385,78.4867,32,78,42,264,4,29,2026-04-03 23:18:08.509854,27,41,7.875024962274692,193,23,3
Bangalore,12.9716,77.5946,53,96,48,327,29,34,2026-04-03 23:18:08.511755,27,84,7.748559296212703,329,23,3
Visakhapatnam,17.6868,83.2185,48,41,6,232,11,25,2026-04-04 00:18:08.504858,39,68,6.036868384683075,185,0,4
Mumbai,19.076,72.8777,65,85,26,400,11,14,2026-04-04 00:18:08.505810,28,70,7.068329530922925,290,0,4
Delhi,28.7041,77.1025,58,130,46,284,2,66,2026-04-04 00:18:08.506812,27,88,8.654466670544823,75,0,4
Jammu and Kashmir,34.0837,74.7973,69,138,47,310,12,20,2026-04-04 00:18:08.508161,23,43,1.3600768029008314,74,0,4
Hyderabad,17.385,78.4867,20,114,6,249,12,29,2026-04-04 00:18:08.509850,33,87,8.661592337414248,134,0,4
Bangalore,12.9716,77.5946,103,119,35,122,5,12,2026-04-04 00:18:08.511748,21,78,1.1285063303023908,271,0,4
Visakhapatnam,17.6868,83.2185,48,36,41,215,8,33,2026-04-04 01:18:08.504854,36,72,2.4950566530754026,335,1,4
Mumbai,19.076,72.8777,50,65,25,341,29,76,2026-04-04 01:18:08.505806,31,73,5.225873083490503,94,1,4
Delhi,28.7041,77.1025,47,105,16,324,9,16,2026-04-04 01:18:08.506806,21,43,5.424469566073875,285,1,4
Jammu and Kashmir,34.0837,74.7973,65,138,6,114,18,24,2026-04-04 01:18:08.508157,29,59,6.5153463025515,244,1,4
Hyderabad,17.385,78.4867,50,107,9,387,13,47,2026-04-04 01:18:08.509847,36,42,5.664551495263785,44,1,4
Bangalore,12.9716,77.5946,42,123,20,106,26,58,2026-04-04 01:18:08.511742,34,82,9.019411043142773,345,1,4
Visakhapatnam,17.6868,83.2185,46,105,47,198,16,49,2026-04-04 02:18:08.504850,30,71,9.674328931083494,258,2,4
Mumbai,19.076,72.8777,52,89,29,329,20,62,2026-04-04 02:18:08.505803,34,83,5.6479174888801005,189,2,4
Delhi,28.7041,77.1025,62,59,8,247,19,69,2026-04-04 02:18:08.506800,24,74,3.111401259751981,127,2,4
Jammu and Kashmir,34.0837,74.7973,89,92,27,136,2,23,2026-04-04 02:18:08.508154,20,78,5.979931987785494,153,2,4
Hyderabad,17.385,78.4867,27,141,50,220,29,80,2026-04-04 02:18:08.509843,24,43,9.373516264739882,263,2,4
Bangalore,12.9716,77.5946,48,135,33,218,4,55,2026-04-04 02:18:08.511734,22,49,8.008401863144435,205,2,4
Visakhapatnam,17.6868,83.2185,88,114,6,390,19,68,2026-04-04 03:18:08.504845,38,56,7.390996410612659,111,3,4
Mumbai,19.076,72.8777,51,123,25,315,8,55,2026-04-04 03:18:08.505799,28,82,6.240713165386573,290,3,4
Delhi,28.7041,77.1025,69,116,9,186,17,51,2026-04-04 03:18:08.506795,38,70,6.625130472078483,344,3,4
Jammu and Kashmir,34.0837,74.7973,108,133,12,364,21,75,2026-04-04 03:18:08.508151,38,67,7.737927968508852,258,3,4
Hyderabad,17.385,78.4867,35,148,19,365,6,43,2026-04-04 03:18:08.509840,33,47,8.2217904527497,310,3,4
Bangalore,12.9716,77.5946,83,52,49,238,7,33,2026-04-04 03:18:08.511725,36,44,8.959436419711825,307,3,4
Visakhapatnam,17.6868,83.2185,77,147,25,315,11,22,2026-04-04 04:18:08.504839,35,70,4.879709395440991,215,4,4
Mumbai,19.076,72.8777,55,66,29,346,18,18,2026-04-04 04:18:08.505795,27,52,5.216931468775632,230,4,4
Delhi,28.7041,77.1025,96,35,35,220,11,10,2026-04-04 04:18:08.506788,40,60,1.128704138572036,206,4,4
Jammu and Kashmir,34.0837,74.7973,98,31,33,293,21,60,2026-04-04 04:18:08.508147,37,62,8.342817527659491,245,4,4
Hyderabad,17.385,78.4867,33,72,6,357,30,52,2026-04-04 04:18:08.509836,28,45,3.1880024212891427,214,4,4
Bangalore,12.9716,77.5946,22,97,22,167,18,27,2026-04-04 04:18:08.511719,20,70,2.2967033546874225,284,4,4
Visakhapatnam,17.6868,83.2185,117,63,20,386,13,69,2026-04-04 05:18:08.504833,32,69,3.622189729474722,149,5,4
Mumbai,19.076,72.8777,104,112,33,175,28,74,2026-04-04 05:18:08.505792,30,75,7.893795718719661,1,5,4
Delhi,28.7041,77.1025,103,60,32,289,12,78,2026-04-04 05:18:08.506783,30,53,7.212499852931563,154,5,4
Jammu and Kashmir,34.0837,74.7973,101,31,43,132,11,18,2026-04-04 05:18:08.508144,26,47,1.159730795905202,179,5,4
Hyderabad,17.385,78.4867,36,78,39,271,11,26,2026-04-04 05:18:08.509833,39,89,3.3865098854375857,216,5,4
Bangalore,12.9716,77.5946,102,117,33,355,30,42,2026-04-04 05:18:08.511712,40,77,4.659310233528575,26,5,4
Visakhapatnam,17.6868,83.2185,83,130,14,188,28,46,2026-04-04 06:18:08.504827,38,53,8.640781224711407,190,6,4
Mumbai,19.076,72.8777,108,32,14,146,14,67,2026-04-04 06:18:08.505789,27,56,4.57737211918811,97,6,4
Delhi,28.7041,77.1025,111,103,25,116,28,29,2026-04-04 06:18:08.506777,36,86,4.937802869217433,226,6,4
Jammu and Kashmir,34.0837,74.7973,24,105,24,147,17,57,2026-04-04 06:18:08.508140,29,67,1.8650352173001283,6,6,4
Hyderabad,17.385,78.4867,59,70,15,150,27,21,2026-04-04 06:18:08.509829,36,43,7.589838895933043,128,6,4
Bangalore,12.9716,77.5946,33,58,15,225,15,63,2026-04-04 06:18:08.511706,27,78,3.964804688009053,155,6,4
Visakhapatnam,17.6868,83.2185,21,130,14,300,5,12,2026-04-04 07:18:08.504821,29,59,6.904849593138979,132,7,4
Mumbai,19.076,72.8777,88,37,41,372,15,59,2026-04-04 07:18:08.505785,20,78,2.9817842039236138,140,7,4
Delhi,28.7041,77.1025,112,121,33,379,26,41,2026-04-04 07:18:08.506773,21,45,5.316115724052966,123,7,4
Jammu and Kashmir,34.0837,74.7973,105,102,12,314,21,32,2026-04-04 07:18:08.508136,31,61,5.914520943875698,184,7,4
Hyderabad,17.385,78.4867,62,70,17,396,27,67,2026-04-04 07:18:08.509826,40,66,3.055357226156283,177,7,4
Bangalore,12.9716,77.5946,48,146,9,266,25,42,2026-04-04 07:18:08.511699,31,70,1.1268696550840271,90,7,4
Visakhapatnam,17.6868,83.2185,56,88,25,197,17,49,2026-04-04 08:18:08.504818,35,61,5.637576548071706,322,8,4
Mumbai,19.076,72.8777,76,123,15,222,25,29,2026-04-04 08:18:08.505781,32,64,4.326475444043344,141,8,4
Delhi,28.7041,77.1025,23,117,24,157,2,62,2026-04-04 08:18:08.506768,28,53,7.40185249777049,172,8,4
Jammu and Kashmir,34.0837,74.7973,76,49,37,357,25,63,2026-04-04 08:18:08.508133,20,76,7.541093856771884,19,8,4
Hyderabad,17.385,78.4867,38,76,13,389,14,52,2026-04-04 08:18:08.509823,30,57,5.616105912797501,166,8,4
Bangalore,12.9716,77.5946,78,144,16,345,27,57,2026-04-04 08:18:08.511693,35,85,1.8491124676472368,274,8,4
Visakhapatnam,17.6868,83.2185,77,70,10,215,20,69,2026-04-04 09:18:08.504814,40,42,5.505150837106148,281,9,4
Mumbai,19.076,72.8777,96,124,25,285,12,45,2026-04-04 09:18:08.505778,25,71,5.337186430982608,325,9,4
Delhi,28.7041,77.1025,21,94,18,130,25,64,2026-04-04 09:18:08.506764,28,80,3.5874349025260197,232,9,4
Jammu and Kashmir,34.0837,74.7973,30,74,43,237,30,39,2026-04-04 09:18:08.508129,34,72,5.461170484734192,161,9,4
Hyderabad,17.385,78.4867,60,141,25,144,8,29,2026-04-04 09:18:08.509819,33,72,2.326170807312207,5,9,4
Bangalore,12.9716,77.5946,56,97,26,292,21,44,2026-04-04 09:18:08.511687,24,60,6.60088126260306,296,9,4
Visakhapatnam,17.6868,83.2185,56,77,21,284,2,72,2026-04-04 10:18:08.504811,20,45,2.9793472704510764,202,10,4
Mumbai,19.076,72.8777,106,95,6,167,18,21,2026-04-04 10:18:08.505775,27,61,5.460777209060334,288,10,4
Delhi,28.7041,77.1025,26,34,20,111,12,67,2026-04-04 10:18:08.506759,40,51,4.934765245835548,311,10,4
Jammu and Kashmir,34.0837,74.7973,67,92,16,393,3,73,2026-04-04 10:18:08.508123,33,85,1.5722392270834482,72,10,4
Hyderabad,17.385,78.4867,53,78,12,252,26,60,2026-04-04 10:18:08.509816,36,45,1.832643820100729,136,10,4
Bangalore,12.9716,77.5946,21,63,29,213,10,31,2026-04-04 10:18:08.511681,27,87,1.949525748060996,76,10,4
Visakhapatnam,17.6868,83.2185,98,85,22,235,25,20,2026-04-04 11:18:08.504807,20,64,3.704628163308558,19,11,4
Mumbai,19.076,72.8777,116,136,5,397,13,42,2026-04-04 11:18:08.505771,38,70,6.390725717481395,246,11,4
Delhi,28.7041,77.1025,104,103,37,257,20,28,2026-04-04 11:18:08.506754,37,70,2.998231674605086,257,11,4
Jammu and Kashmir,34.0837,74.7973,47,62,5,331,28,43,2026-04-04 11:18:08.508119,31,45,9.590133562021991,108,11,4
Hyderabad,17.385,78.4867,67,90,17,367,5,48,2026-04-04 11:18:08.509812,20,42,8.80784015450742,188,11,4
Bangalore,12.9716,77.5946,27,35,24,271,5,63,2026-04-04 11:18:08.511673,35,64,1.519691364650603,195,11,4
Visakhapatnam,17.6868,83.2185,24,76,50,286,23,46,2026-04-04 12:18:08.504804,39,87,7.109477591597523,93,12,4
Mumbai,19.076,72.8777,35,111,28,255,22,74,2026-04-04 12:18:08.505767,34,87,9.863428211188705,126,12,4
Delhi,28.7041,77.1025,99,138,17,157,7,45,2026-04-04 12:18:08.506749,32,74,6.400239433927384,288,12,4
Jammu and Kashmir,34.0837,74.7973,94,80,20,240,13,55,2026-04-04 12:18:08.508116,32,53,2.927254572082924,130,12,4
Hyderabad,17.385,78.4867,75,131,34,324,24,34,2026-04-04 12:18:08.509808,34,46,7.986883973722457,267,12,4
Bangalore,12.9716,77.5946,68,133,24,361,24,39,2026-04-04 12:18:08.511665,32,79,8.386922943906644,191,12,4
Visakhapatnam,17.6868,83.2185,115,34,24,357,30,51,2026-04-04 13:18:08.504800,25,73,8.390350529520541,272,13,4
Mumbai,19.076,72.8777,58,114,15,245,25,77,2026-04-04 13:18:08.505763,23,74,2.9313043891578867,226,13,4
Delhi,28.7041,77.1025,70,61,43,232,17,62,2026-04-04 13:18:08.506743,31,70,8.21308962076899,138,13,4
Jammu and Kashmir,34.0837,74.7973,64,129,6,315,27,76,2026-04-04 13:18:08.508112,34,76,9.011338494118055,264,13,4
Hyderabad,17.385,78.4867,107,40,16,396,4,55,2026-04-04 13:18:08.509805,33,46,5.939668165872155,187,13,4
Bangalore,12.9716,77.5946,88,49,31,230,8,53,2026-04-04 13:18:08.511659,23,51,4.890155751920498,343,13,4
Visakhapatnam,17.6868,83.2185,78,44,22,190,2,66,2026-04-04 14:18:08.504797,25,85,8.990392406745304,112,14,4
Mumbai,19.076,72.8777,114,65,11,393,17,57,2026-04-04 14:18:08.505760,26,67,2.290266301609374,100,14,4
Delhi,28.7041,77.1025,78,94,23,240,4,61,2026-04-04 14:18:08.506739,36,73,3.402174956012872,100,14,4
Jammu and Kashmir,34.0837,74.7973,97,121,42,151,21,14,2026-04-04 14:18:08.508109,30,82,7.7642367144806546,322,14,4
Hyderabad,17.385,78.4867,112,95,35,317,5,11,2026-04-04 14:18:08.509801,27,56,5.112547538210345,2,14,4
Bangalore,12.9716,77.5946,119,139,22,129,10,29,2026-04-04 14:18:08.511652,33,59,6.686780098014577,283,14,4
Visakhapatnam,17.6868,83.2185,41,130,39,191,27,63,2026-04-04 15:18:08.504794,28,69,2.4361377924797742,238,15,4
